city,year,Date_Quarter,bedrooms_count,average_rate_per_night,latitude,longitude,counties,zipcodes
Bastrop,2016,First,2,$46,30.092548919205104,-97.32107030955379,Bastrop County,78602
McKinney,2014,Fourth,1,$40,33.1942451600853,-96.64351149352241,Collin County,75072
Terlingua,2015,First,1,$95,29.3223503372984,-103.61124345887698,Brewster County,79852
Fort Worth,2015,First,3,$300,32.738490046131304,-97.37464949441271,Tarrant County,76107
San Antonio,2015,Second,1,$60,29.5400390111203,-98.57184111125359,Bexar County,78288
San Antonio,2017,Second,3,$130,29.351506307667304,-98.6405075186199,Bexar County,78252
Temple,2016,Third,1,$23,31.0418155020789,-97.3657160280684,Bell County,76502
Dallas,2016,First,3,$135,32.8261090539593,-96.76519200367741,Dallas County,75206
Cat Spring,2016,Fourth,3,$350,29.846097566765298,-96.32583719642392,Austin County,78933
Bryan,2015,Third,1,$200,30.626194062030898,-96.355149006416,Brazos County,77801
Menard,2017,Second,4,$299,30.973137099052,-100.00727686682899,Menard County,
Kerrville,2017,First,3,$160,30.0697308029779,-99.17371328820191,Kerr County,78028
Center Point,2016,Fourth,1,$80,29.9378390208638,-99.0374918649018,Kerr County,78010
College Station,2016,Third,3,$750,30.660077773133,-96.26791840499521,Brazos County,77845
Fort Worth,2016,Second,1,$85,32.7811371843948,-97.3458060568477,Tarrant County,76164
Fort Worth,2016,First,3,$185,32.7418422513631,-97.3835350835215,Tarrant County,76107
Carrollton,2015,Second,1,$37,33.0358881229903,-96.86248683065729,Denton County,75187
Bolivar Peninsula,2017,First,3,$300,29.4179018170238,-94.6945845109083,Galveston County,77650
Lago Vista,2016,First,1,$105,30.4401998111765,-98.02232247598171,Travis County,78645
Frisco,2015,First,1,$79,33.13470118013,-96.92819602320931,Denton County,75036
Austin,2016,Third,1,$200,30.1924181704291,-97.77375929429459,Travis County,78745
Austin,2015,First,3,$310,30.303307069974103,-97.8013506528483,Travis County,78746
Fort Worth,2014,Fourth,Studio,$99,32.741312008074395,-97.3224274628669,Tarrant County,76104
San Antonio,2017,Second,1,$46,29.619781043927997,-98.63343269259991,Bexar County,78256
Fort Worth,2014,Fourth,1,$85,32.7043809144233,-97.3349538713601,Tarrant County,76110
Aubrey,2017,Second,1,$55,33.3061873536014,-96.99104269010559,Denton County,76227
Canyon Lake,2016,Fourth,4,$890,29.9146286707092,-98.279807700806,Comal County,78133
Allen,2014,First,2,$120,33.1011579732688,-96.7032363229115,Collin County,75013
Fort Worth,2016,Fourth,1,$65,32.7379699553656,-97.3767652604373,Tarrant County,76107
Fort Worth,2016,Third,1,$68,32.8002797791546,-97.2755427558609,Tarrant County,76117
Houston,2015,Fourth,1,$37,29.690414256315698,-95.5013473793006,Harris County,77074
South Padre Island,2017,First,2,$352,26.0987610226377,-97.1671195598518,Cameron County,78597
San Antonio,2016,Fourth,1,$35,29.504071496711603,-98.3958721364448,Bexar County,78218
Bryan,2016,Fourth,1,$100,30.7249908719136,-96.3639478659469,Brazos County,77803
South Padre Island,2015,Second,2,$230,26.0926805552528,-97.1633900215122,Cameron County,78597
Hereford,2017,First,2,$88,34.8426428105702,-102.394101377456,Deaf Smith County,79045
Canyon Lake,2016,Fourth,3,$593,29.9085991251621,-98.28462217475531,Comal County,78133
Brookshire,2014,Third,1,$22,29.753896964509803,-96.0196958477636,Waller County,
Austin,2015,Fourth,1,$36,30.494647825501104,-97.7623953597315,Williamson County,78717
South Padre Island,2014,Fourth,3,$199,26.099931621083797,-97.1669446969164,Cameron County,78597
Cedar Park,2016,Third,2,$169,30.509353350380998,-97.87806304725159,Travis County,78641
Marble Falls,2017,First,1,$175,30.5649600915939,-98.3447285050597,Burnet County,78657
College Station,2016,Second,3,$140,30.5915073176386,-96.34119957432671,Brazos County,77841
Bryan,2016,Fourth,1,$100,30.7249908719136,-96.3639478659469,Brazos County,77803
Carrollton,2017,Second,2,$89,32.9558079872545,-96.85565333084959,Dallas County,75001
Buchanan Dam,2015,Second,3,$325,30.724371591445102,-98.4012322556403,Llano County,78609:78611
Fort Worth,2016,Second,1,$50,32.825128069152896,-97.41719570532742,Tarrant County,76135
Austin,2015,Third,2,$119,30.3654617083871,-97.722387336787,Travis County,78757
Round Top,2015,First,1,$200,30.048300410183302,-96.61381608785179,Austin County,
Bryan,2013,Second,1,$150,30.625537489133396,-96.3550656277167,Brazos County,77801
Fort Worth,2016,First,2,$129,32.739712454133,-97.3713310045364,Tarrant County,76107
Cedar Hill,2016,Second,1,$70,32.5633505211653,-96.9485935360047,Dallas County,75104
McKinney,2016,First,2,$209,33.2087002711946,-96.6227073528602,Collin County,75069
Fort Worth,2016,Third,3,$345,32.7035971536538,-97.35557339463942,Tarrant County,76109
Comfort,2017,Second,2,$229,30.023198726864802,-98.77900268680278,Kendall County,
Horseshoe Bay,2016,First,3,$245,30.550795369877,-98.28505076874642,Burnet County,78657
Saginaw,2015,Third,1,$45,32.8527623364869,-97.37723606446458,Tarrant County,76179
Garfield,2013,Third,3,$599,30.2231393143747,-97.5212604724898,Travis County,78617
Kingsland,2015,Third,1,$4899,30.6447180068153,-98.3879362252426,Burnet County,78639
Cottonwood Shores,2015,First,4,$600,30.562327482024102,-98.31896573348008,Burnet County,78657
Frisco,2016,Second,2,$55,33.1529574590386,-96.80613063767929,Collin County,75034
Austin,2017,Second,1,$80,30.1663303098216,-97.6260662092591,Travis County,78617
Comfort,2016,Second,1,$85,29.9476783862303,-98.83775858536708,Kendall County,78010
Comfort,2014,Fourth,1,$195,29.9680029295928,-98.9148592207933,Kendall County,78013
Dale,2014,Fourth,4,$500,29.944971986547998,-97.59018599781879,Caldwell County,78616
Horseshoe Bay,2016,Fourth,2,$175,30.5451817247893,-98.36204972973628,Llano County,78654
Boerne,2015,Third,1,$113,29.857809568447,-98.72599801380991,Kendall County,78006
Bryan,2013,Third,1,$180,30.652602218419,-96.3261691855802,Brazos County,77802
Salado,2016,Fourth,1,$115,30.9473506421111,-97.53541071931049,Bell County,76571
Kingsland,2016,Third,5,$1754,30.650670508360502,-98.4402773150358,Llano County,78639
Fort Worth,2016,Fourth,1,$101,32.7520527215105,-97.36286309609409,Tarrant County,76107
Brownsville,2015,Third,4,$98,25.918103158952498,-97.51593248012631,Cameron County,78520
Marble Falls,2014,First,3,$271,30.552316950597,-98.2848240952751,Burnet County,78657
Austin,2013,Fourth,1,$70,30.1880309577635,-97.76598325214519,Travis County,78744
San Antonio,2014,Fourth,1,$55,29.4689953648967,-98.54815442184179,Bexar County,78228
College Station,2015,Fourth,3,$350,30.6046186293228,-96.3302806710993,Brazos County,77840
Manchaca,2016,First,1,$75,30.1388741949196,-97.8838735785694,Hays County,78652
Briarcliff,2014,Second,3,$499,30.424685986544798,-98.0387437568752,Travis County,78669
Round Top,2016,First,1,$150,30.003998535287398,-96.6780255289332,Fayette County,78961
Harker Heights,2013,Second,1,$80,31.0736142018551,-97.63277676527059,Bell County,76548
Northlake,2015,Fourth,1,$30,33.0218914920194,-97.27313491763469,Denton County,76262
Lakeway,2017,Second,2,$122,30.372748020577504,-97.9889942845363,Travis County,78734
College Station,2015,Third,1,$300,30.5640137510954,-96.2564089125032,Brazos County,77845
Leander,2013,First,4,$558,30.4460179795308,-97.9407015422933,Travis County,78645
Terlingua,2016,First,Studio,$55,29.3149962214962,-103.609014931588,Brewster County,
Wimberley,2017,First,3,$139,30.006697206014103,-98.0092253357342,Hays County,78676
Fort Worth,2016,Third,1,$37,32.8704632581206,-97.30744196677391,Tarrant County,76137
Devine,2013,Fourth,Studio,$10,29.1843161127199,-98.95961879446159,Medina County,78016
San Antonio,2016,Second,1,$55,29.6552272100694,-98.51590162333721,Bexar County,78260
College Station,2016,First,4,$163,30.560126872725395,-96.2926950716156,Brazos County,77845
San Antonio,2016,Second,1,$65,29.592786062190005,-98.6472350131307,Bexar County,78255
Canyon Lake,2014,Second,2,$140,29.8519352142835,-98.2043644490843,Comal County,78133
San Antonio,2016,First,Studio,$57,29.515858096302498,-98.39224395502791,Bexar County,78239
Little Elm,2015,Second,2,$140,33.1990668856401,-96.96005391585791,Denton County,75068
Dripping Springs,2014,Third,Studio,$95,30.185273138701803,-98.00579738920341,Hays County,78620
Boerne,2017,Second,1,$80,29.8080843653398,-98.71836451494259,Kendall County,78006
San Antonio,2015,Third,2,$30,29.5766951031006,-98.37781376614409,Bexar County,78247
South Padre Island,2016,First,2,$179,26.086512684841104,-97.1623455924892,Cameron County,78597
Horseshoe Bay,2015,Fourth,2,$186,30.5363726979352,-98.3597250903734,Llano County,78657
Kerrville,2015,First,Studio,$175,29.929908495134804,-99.0997213502733,Kerr County,
Lago Vista,2015,Fourth,3,$225,30.459772320019496,-97.9954789206695,Travis County,78645
Fort Worth,2014,Third,3,$250,32.7380789347838,-97.38645669194479,Tarrant County,76107
Fort Worth,2016,Second,2,$159,32.7320914077489,-97.3779722365415,Tarrant County,76107
Austin,2015,Fourth,1,$119,30.284566600111102,-97.7226556249115,Travis County,78722
Terlingua,2015,First,1,$79,29.415599246926604,-103.50705327177,Brewster County,
South Padre Island,2017,Second,3,$225,26.102122250926104,-97.1654887544103,Cameron County,78597
Fort Worth,2014,First,3,$200,33.028681084367,-97.31199283554609,Denton County,76247
Canyon Lake,2015,Fourth,3,$277,29.851900453284998,-98.2238127073981,Comal County,78133
Port Isabel,2014,Second,3,$185,26.0756421829554,-97.220757202765,Cameron County,78578
Austin,2017,First,4,$229,30.1827681389157,-97.80827360541491,Travis County,78748
Fort Worth,2013,Third,1,$75,32.654289585166204,-97.4124981672048,Tarrant County,76132
Bertram,2014,First,1,$27,30.7384408413459,-98.0542513362383,Burnet County,78605
Austin,2016,Fourth,1,$41,30.163865647986196,-97.8274421947129,Travis County,78748
Arlington,2015,Second,1,$29,32.7280336270447,-97.1405240071461,Tarrant County,76013
San Antonio,2015,Second,1,$50,29.655114472547304,-98.5144710263133,Bexar County,78260
McKinney,2016,First,Studio,$179,33.2088998966823,-96.6202793917256,Collin County,75069
Bryan,2017,Second,2,$89,30.672036164517998,-96.3745042279451,Brazos County,77803
Waco,2016,Third,5,$650,31.554103216767803,-97.1476010712914,McLennan County,76707
Cedar Hill,2015,Second,1,$65,32.5718374076545,-96.9359760173899,Dallas County,75104
Plano,2014,Second,1,$53,33.0600830765256,-96.71506134379459,Collin County,75023
Grand Prairie,2015,First,1,$55,32.5930573061283,-97.0392156242873,Dallas County,76063
San Antonio,2015,First,2,$80,29.6139141810532,-98.6373807233511,Bexar County,78256
Burton,2015,Second,1,$45,30.200329756774103,-96.538480552283,Washington County,
McKinney,2015,First,2,$109,33.2254781511593,-96.72527943735079,Collin County,75071
Burnet,2015,Second,Studio,$125,30.855435459081203,-98.397059917964,Burnet County,78611
Mason,2016,First,4,$595,30.563830617772304,-99.3313757871125,Mason County,76825
Comfort,2013,Fourth,1,$115,29.9384354029861,-98.97505102458192,Kerr County,78013
Port Isabel,2017,First,Studio,$99,26.0777570356212,-97.2040104118524,Cameron County,78578
Cedar Park,2016,Fourth,3,$169,30.466266188460697,-97.8203700142886,Williamson County,78613
Lago Vista,2017,First,2,$100,30.438883918375698,-98.0205074585704,Travis County,78645
San Antonio,2016,Second,1,$49,29.575367904049102,-98.4526168997386,Bexar County,78232
Leander,2016,Second,2,$275,30.391749193063102,-97.98146747961741,Travis County,78645
San Antonio,2014,First,1,$104,29.4419061343122,-98.4901056090105,Bexar County,78212
Bandera,2014,Second,2,$165,29.7142753084677,-99.11914059304529,Bandera County,78003
Austin,2017,Second,1,$25,30.229739077828803,-97.82734741082399,Travis County,78749
Arlington,2016,First,1,$40,32.639786244223195,-97.1297116732899,Tarrant County,76001
Kingsland,2013,Third,1,$195,30.650935465072102,-98.4395397413732,Llano County,78639
Fredericksburg,2017,First,2,$193,30.274184643318897,-98.8748351139551,Gillespie County,78624
San Antonio,2014,Third,1,$35,29.5470603949693,-98.4005175757071,Bexar County,78233
Brenham,2014,Third,1,$150,30.1643255894178,-96.4955911831982,Washington County,77833
Kyle,2014,Fourth,3,$200,30.0021745095058,-97.8575366401103,Hays County,78640
Lago Vista,2016,Third,1,$125,30.4408370150937,-98.0210483649547,Travis County,78645
Austin,2014,First,1,$120,30.2303850707103,-97.7658109511145,Travis County,78704
Bolivar Peninsula,2016,Fourth,3,$423,29.5009019750979,-94.5203761513966,Galveston County,77617
Spicewood,2017,Second,5,$325,30.411912044348803,-97.99723690323108,Travis County,78645
Fort Worth,2016,Third,1,$110,32.7153569937335,-97.3479212450053,Tarrant County,76110
Canyon Lake,2017,Second,2,$315,29.854884400057998,-98.18164050034441,Comal County,78133
Dallas,2015,Third,1,$48,32.962303716410496,-96.7691045187825,Dallas County,75248
Terlingua,2013,First,Studio,$85,29.3196659489875,-103.609316469107,Brewster County,
Austin,2015,Fourth,1,$35,30.1767624209998,-97.8164672597159,Travis County,78748
Bryan,2016,Fourth,3,$375,30.6576571797241,-96.354164384676,Brazos County,77802
Horseshoe Bay,2016,First,7,$1350,30.549562855684098,-98.3513841903381,Burnet County,78654
San Antonio,2017,Second,Studio,$73,29.4365384535711,-98.48798272807659,Bexar County,78205
San Antonio,2016,Second,1,$35,29.5254885606531,-98.7263881639925,Bexar County,78254
Fort Worth,2014,Third,1,$35,32.6715688621244,-97.3609875140863,Tarrant County,76133
Kyle,2015,Fourth,1,$150,30.004941764105396,-97.862694686047,Hays County,78640
Austin,2017,Second,2,$44,30.2154206435787,-97.8571810257558,Travis County,78749
San Antonio,2015,Third,2,$139,29.6103857095195,-98.5963840796764,Bexar County,78257
Fort Worth,2017,Second,1,$45,32.6536645460711,-97.3485630701186,Tarrant County,76134
San Antonio,2016,Second,2,$85,29.421610110762302,-98.64031683497049,Bexar County,78227
Lago Vista,2016,First,1,$120,30.440779934632502,-98.0210342210808,Travis County,78645
Rio Medina,2017,Second,5,$650,29.5370816708914,-98.8426373380241,Medina County,78056
Houston,2017,First,1,$84,29.781272040383897,-95.6466402271077,Fort Bend County,77413
Austin,2016,Second,1,$40,30.171276863776196,-97.8088727117037,Travis County,78748
Austin,2015,Third,3,$185,30.2015288824058,-97.87131504728019,Travis County,78749
Frisco,2016,Third,3,$115,33.1454469392787,-96.78854606811399,Collin County,75035
South Padre Island,2016,First,3,$500,26.0814534691396,-97.1625375247468,Cameron County,78597
San Antonio,2016,Second,1,$40,29.5745238890725,-98.44913969849908,Bexar County,78232
Burnet,2016,Fourth,4,$1548,30.6844856926262,-98.40349990312859,Burnet County,78611
Cedar Park,2014,Second,Studio,$65,30.528541276050703,-97.7923142041308,Williamson County,78613
San Antonio,2017,First,1,$32,29.4660166663082,-98.36840028814458,Bexar County,78244
Llano,2015,Fourth,1,$150,30.760867617073398,-98.65870678006479,Llano County,78643
San Antonio,2017,Second,1,$160,29.620657554235603,-98.6172513177697,Bexar County,78256
San Antonio,2015,Fourth,3,$129,29.4447492897427,-98.51757703423971,Bexar County,78201
Horseshoe Bay,2015,Second,1,$289,30.542686214928302,-98.3539947090488,Llano County,78657
Euless,2015,Second,1,$40,32.820033298450106,-97.0927088026986,Tarrant County,76040
South Padre Island,2013,Fourth,2,$143,26.107683372536503,-97.1709716037577,Cameron County,78597
McKinney,2014,Fourth,3,$90,33.188680380247504,-96.76143344493299,Collin County,75072
Spicewood,2015,First,3,$300,30.420342467291302,-98.0452849792507,Travis County,78669
Cedar Creek,2016,Second,1,$50,30.0634061110625,-97.5223346693279,Bastrop County,78612
McKinney,2016,Third,1,$60,33.1771538844242,-96.69687327216141,Collin County,75070
Frisco,2016,Third,1,$36,33.1766569545605,-96.7432041900248,Collin County,75035
New Ulm,2017,First,Studio,$212,29.9607804670774,-96.4488590706092,Austin County,78944
Austin,2014,Fourth,Studio,$66,30.322789764330896,-97.7194447698065,Travis County,78752
Fort Worth,2015,Third,1,$129,32.716621148383005,-97.3414781108654,Tarrant County,76110
Austin,2017,Second,1,$79,30.2866725033843,-97.7475468725679,Travis County,78705
Canyon Lake,2016,Fourth,3,$1128,29.866106074623104,-98.1777172146648,Comal County,78133
Bandera,2015,Fourth,1,$85,29.770118867035304,-99.12427820771721,Bandera County,78003
Kingsland,2015,Third,4,$595,30.6474154722507,-98.4171753999029,Burnet County,78639
Canyon Lake,2013,Fourth,2,$440,29.845141631999102,-98.20387157597891,Comal County,78133
San Antonio,2015,Second,1,$55,29.4759085766876,-98.7485632087575,Bexar County,78253
Cedar Park,2015,Third,1,$65,30.529413090679697,-97.8255778033725,Williamson County,78613
Austin,2016,First,Studio,$25,30.295362318094,-97.74605177077021,Travis County,78705
Irving,2015,Second,1,$45,32.8770455135429,-96.93846520896709,Dallas County,75039
Canyon Lake,2016,Fourth,3,$415,29.931010166101398,-98.212631392798,Comal County,78133
Dallas,2016,Second,1,$50,32.8953828731677,-96.72543569626231,Dallas County,75243
Irving,2017,Second,1,$59,32.9305554870948,-96.9441650393864,Dallas County,75063
Dallas,2015,First,Studio,$55,32.849684645942,-96.71052943945801,Dallas County,75218
San Antonio,2016,Second,1,$45,29.390549289112002,-98.6863761030953,Bexar County,78245
Grand Prairie,2017,Second,1,$80,32.6436452571239,-97.05280524870892,Tarrant County,75052
Dallas,2013,Second,1,$65,32.7472547356248,-96.8544183922658,Dallas County,75208:75211
Little Elm,2016,Third,1,$149,33.209246685365,-96.92123734381599,Denton County,75068
Amarillo,2016,Third,3,$135,35.1238592499341,-101.888792766215,Randall County,79110
Fredericksburg,2014,Third,3,$519,30.142206562202897,-98.8361599931538,Gillespie County,
Allen,2016,Third,1,$106,33.1225190529811,-96.6980001636125,Collin County,75013
